Argument ID,text_raw,text_clean,split,Self-direction: thought,Self-direction: action,Stimulation,Hedonism,Achievement,Power: dominance,Power: resources,Face,Security: personal,Security: societal,Tradition,Conformity: rules,Conformity: interpersonal,Humility,Benevolence: caring,Benevolence: dependability,Universalism: concern,Universalism: nature,Universalism: tolerance,Universalism: objectivity
A18188,"Deberíamos prohibir el uso de actores infantiles. [SEP] a favor [SEP] Los niños deben estar en la escuela y no trabajar. No permitimos que los niños trabajen de ninguna otra manera, y el actuar no debe ser diferente.",deberíamos prohibir el uso de actores infantiles los niños deben estar en la escuela y no trabajar no permitimos que los niños trabajen de ninguna otra manera y el actuar no debe ser diferente,train,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A18189,"Deberíamos abolir los zoológicos [SEP] a favor [SEP] los zoológicos son inherentemente crueles con los animales, manteniéndolos confinados en condiciones naturales para el entretenimiento de los visitantes humanos - están infelices y más propensos a enfermarse.",deberíamos abolir los zoológicos los zoológicos son inherentemente crueles con los animales manteniéndolos confinados en condiciones naturales para el entretenimiento de los visitantes humanos están infelices y más propensos a enfermarse,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
A18192,"Deberíamos legalizar la prostitución [SEP] a favor [SEP] Legalizar la prostitución permitirá a las prostitutas exigir contratos y condiciones equitativos, algo que no pueden hacer en la actualidad debido a que su trabajo es ilegal.",deberíamos legalizar la prostitución legalizar la prostitución permitirá a las prostitutas exigir contratos y condiciones equitativos algo que no pueden hacer en la actualidad debido a que su trabajo es ilegal,train,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
A18200,Deberíamos prohibir la cirugía estética. [SEP] a favor [SEP] la cirugía cosmética crea un gran deseo de mejora física que lleva a un ciclo interminable de ajustes corporales con efectos perjudiciales para el individuo.,deberíamos prohibir la cirugía estética la cirugía cosmética crea un gran deseo de mejora física que lleva a un ciclo interminable de ajustes corporales con efectos perjudiciales para el individuo,train,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
A18201,Deberíamos abolir los derechos de propiedad intelectual. [SEP] en contra [SEP] Los derechos de propiedad intelectual protegen a los inventores.,deberíamos abolir los derechos de propiedad intelectual los derechos de propiedad intelectual protegen a los inventores,train,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
A18203,"Debemos limitar el activismo judicial [SEP] en contra [SEP] el activismo judicial, incorporando un toque personal del juez, es la mejor manera de aplicar las leyes y reglas para nuestra sociedad.",debemos limitar el activismo judicial el activismo judicial incorporando un toque personal del juez es la mejor manera de aplicar las leyes y reglas para nuestra sociedad,train,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
A18204,"Deberíamos prohibir la agricultura工厂农场的西班牙语翻译似乎出现了一些偏差，正确的翻译应该是：

Deberíamos prohibir la granja industrial [SEP] a favor [SEP] no es humano con los animales y debe ser detenido.",deberíamos prohibir la agricultura deberíamos prohibir la granja industrial no es humano con los animales y debe ser detenido,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
A18209,"Deberíamos subsidiar los préstamos estudiantiles. [SEP] a favor [SEP] debemos subsidiar los préstamos estudiantiles para garantizar que todos quienes buscan una buena educación puedan obtenerla. esto establece el éxito para toda la vida, lo que también ahorrará dinero al gobierno cuando las personas sean autosuficientes.",deberíamos subsidiar los préstamos estudiantiles debemos subsidiar los préstamos estudiantiles para garantizar que todos quienes buscan una buena educación puedan obtenerla esto establece el éxito para toda la vida lo que también ahorrará dinero al gobierno cuando las personas sean autosuficientes,train,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
A18214,Debemos limitar las compensaciones ejecutivas. [SEP] a favor [SEP] la compensación ejecutiva podría incentivar el lavado de dinero y la corrupción,debemos limitar las compensaciones ejecutivas la compensación ejecutiva podría incentivar el lavado de dinero y la corrupción,train,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0
A18215,"Deberíamos prohibir los asesinatos selectivos. [SEP] en contra [SEP] no deberíamos prohibir los asesinatos selectivos, ya que evitan campañas militares masivas y minimizan las bajas.",deberíamos prohibir los asesinatos selectivos no deberíamos prohibir los asesinatos selectivos ya que evitan campañas militares masivas y minimizan las bajas,train,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
A18218,Deberíamos adoptar una política de tolerancia cero en las escuelas. [SEP] a favor [SEP] hace que una escuela sea un lugar seguro para que los niños aprendan,deberíamos adoptar una política de tolerancia cero en las escuelas hace que una escuela sea un lugar seguro para que los niños aprendan,train,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
A18223,Debemos subvencionar la exploración espacial [SEP] a favor [SEP] La exploración espacial necesita nuestro apoyo para ayudarnos a entender el universo y nuestra posición en él.,debemos subvencionar la exploración espacial la exploración espacial necesita nuestro apoyo para ayudarnos a entender el universo y nuestra posición en él,train,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
A18225,"Deberíamos prohibir la caza de ballenas. [SEP] a favor [SEP] La whaling es inhumana y debe ser prohibida. 

(Note: ""Whaling"" is typically translated as ""la caza de ballenas"" in Spanish to convey the full meaning accurately.)

Corrected:
La caza de ballenas es inhumana y debe ser prohibida.",deberíamos prohibir la caza de ballenas la whaling es inhumana y debe ser prohibida note whaling is typically translated as la caza de ballenas in spanish to convey the full meaning accurately corrected la caza de ballenas es inhumana y debe ser prohibida,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
A18226,"Debemos subvencionar Wikipedia [SEP] en contra [SEP] no hay necesidad de subvencionar Wikipedia, no sirve para ningún propósito que no pueda ser llenado en otro lugar.",debemos subvencionar wikipedia no hay necesidad de subvencionar wikipedia no sirve para ningún propósito que no pueda ser llenado en otro lugar,train,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
A18227,Debemos limitar el activismo judicial [SEP] a favor [SEP] jueces que dictaminan basándose en sus propias creencias personales y políticas usurpan el poder de nuestros funcionarios electos y violan nuestros derechos constitucionales.,debemos limitar el activismo judicial jueces que dictaminan basándose en sus propias creencias personales y políticas usurpan el poder de nuestros funcionarios electos y violan nuestros derechos constitucionales,train,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
A18228,Deberíamos prohibir los asesinatos selectivos. [SEP] en contra [SEP] EL ASESINATO TÁCTICO HACE EL MUNDO UN LUGAR MÁS SEGURO AL ELIMINAR A LAS PERSONAS QUE BUSCAN HACERLE DAÑO A OTROS,deberíamos prohibir los asesinatos selectivos el asesinato táctico hace el mundo un lugar más seguro al eliminar a las personas que buscan hacerle daño a otros,train,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
A18229,Deberíamos prohibir la clonación humana [SEP] en contra [SEP] no deberíamos prohibir la clonación humana porque podría ayudar en la investigación médica,deberíamos prohibir la clonación humana no deberíamos prohibir la clonación humana porque podría ayudar en la investigación médica,train,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
A18231,Debemos legalizar la selección sexual. [SEP] en contra [SEP] No deberíamos legalizar la selección del sexo ya que esto es jugar a ser Dios y puede abrir la puerta a una serie de otras selecciones genéticas que no han sido sometidas a pruebas exhaustivas.,debemos legalizar la selección sexual no deberíamos legalizar la selección del sexo ya que esto es jugar a ser dios y puede abrir la puerta a una serie de otras selecciones genéticas que no han sido sometidas a pruebas exhaustivas,train,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1
A18232,"Debe abolirse la pena de muerte. [SEP] a favor [SEP] Dado que casi nunca podemos garantizar que alguien no sea condenado injustamente, no deberíamos tener la pena de muerte porque no se puede remediar si surge nueva evidencia.",debe abolirse la pena de muerte dado que casi nunca podemos garantizar que alguien no sea condenado injustamente no deberíamos tener la pena de muerte porque no se puede remediar si surge nueva evidencia,train,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
A18234,Deberíamos prohibir la caza de ballenas. [SEP] a favor [SEP] tan a menudo estos animales son sacrificados para obtener una pequeña parte de su anatomía para medicinas inventadas por un doctor estafador,deberíamos prohibir la caza de ballenas tan a menudo estos animales son sacrificados para obtener una pequeña parte de su anatomía para medicinas inventadas por un doctor estafador,train,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
A18236,Debemos abandonar el uso del uniforme escolar. [SEP] en contra [SEP] el uso de uniformes escolares ayuda a los más pobres a asistir a clases sin el problema de la falta de ropa,debemos abandonar el uso del uniforme escolar el uso de uniformes escolares ayuda a los más pobres a asistir a clases sin el problema de la falta de ropa,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
A18237,Deberíamos cancelar las parades de orgullo [SEP] en contra [SEP] Las paradas del orgullo son una parte importante de la sociedad para promover la libertad de elección y la aceptación.,deberíamos cancelar las parades de orgullo las paradas del orgullo son una parte importante de la sociedad para promover la libertad de elección y la aceptación,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
A18238,Debemos subvencionar la exploración espacial [SEP] en contra [SEP] La exploración espacial es un derroche del dinero de los contribuyentes y debería ser financiada por empresas privadas.,debemos subvencionar la exploración espacial la exploración espacial es un derroche del dinero de los contribuyentes y debería ser financiada por empresas privadas,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
A18239,"Deberíamos adoptar una política de tolerancia cero en las escuelas. [SEP] a favor [SEP] Las políticas de tolerancia cero pueden parecer injustas para el individuo, pero el mal comportamiento y el riesgo en las escuelas se propagan más rápido que un incendio forestal. A veces debemos hacer un ejemplo de una persona por el bien mayor.",deberíamos adoptar una política de tolerancia cero en las escuelas las políticas de tolerancia cero pueden parecer injustas para el individuo pero el mal comportamiento y el riesgo en las escuelas se propagan más rápido que un incendio forestal a veces debemos hacer un ejemplo de una persona por el bien mayor,train,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
A18240,Deberíamos prohibir la cirugía estética. [SEP] en contra [SEP] todos tienen el derecho de modificar sus cuerpos o apariencias de la manera que les haga sentir cómodos y a gusto.,deberíamos prohibir la cirugía estética todos tienen el derecho de modificar sus cuerpos o apariencias de la manera que les haga sentir cómodos y a gusto,train,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
A18241,"Deberíamos prohibir la caza de ballenas. [SEP] en contra [SEP] No deberíamos prohibir la caza de ballenas porque es importante para muchas culturas aborígenes en el Ártico, y es incorrecto que los gobiernos de países como Canadá y Rusia oprima a esos pueblos.",deberíamos prohibir la caza de ballenas no deberíamos prohibir la caza de ballenas porque es importante para muchas culturas aborígenes en el ártico y es incorrecto que los gobiernos de países como canadá y rusia oprima a esos pueblos,train,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1
A18242,Debemos subvencionar la exploración espacial [SEP] en contra [SEP] los humanos no deberían colonizar el espacio hasta que aprendamos a cuidar la tierra,debemos subvencionar la exploración espacial los humanos no deberían colonizar el espacio hasta que aprendamos a cuidar la tierra,train,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
A18243,"Deberíamos prohibir la agricultura工厂农场的西班牙语翻译似乎出现了一些偏差，正确的翻译应该是：

Deberíamos prohibir la granja industrial [SEP] en contra [SEP] la agricultura intensiva es una gran manera de obtener más alimentos para todos",deberíamos prohibir la agricultura deberíamos prohibir la granja industrial la agricultura intensiva es una gran manera de obtener más alimentos para todos,train,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
A18245,"Deberíamos abolir la jubilación obligatoria. [SEP] a favor [SEP] la jubilación obligatoria es dura. fuerza a los trabajadores que podrían seguir siendo viables a salir del mercado laboral solo por su edad, dejándolos a menudo luchar.",deberíamos abolir la jubilación obligatoria la jubilación obligatoria es dura fuerza a los trabajadores que podrían seguir siendo viables a salir del mercado laboral solo por su edad dejándolos a menudo luchar,train,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
A18246,"Debemos subvencionar el periodismo [SEP] a favor [SEP] si está subvencionado, podría significar un mejor periodismo",debemos subvencionar el periodismo si está subvencionado podría significar un mejor periodismo,train,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
A18248,"Deberíamos introducir el voto obligatorio. [SEP] a favor [SEP] Las elecciones deberían ganarse por la opinión del pueblo. Si solo una selección de pocos votantes participan, entonces el resultado solo refleja sus opiniones, no la de toda la población.",deberíamos introducir el voto obligatorio las elecciones deberían ganarse por la opinión del pueblo si solo una selección de pocos votantes participan entonces el resultado solo refleja sus opiniones no la de toda la población,train,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1
A18258,"Deberíamos subsidiar los préstamos estudiantiles. [SEP] a favor [SEP] Los estudiantes son y siempre serán la columna vertebral de la sociedad. Es fundamental apoyar a estos estudiantes en crecimiento para que se conviertan en ciudadanos bien educados y verdaderos, que respalden la economía.",deberíamos subsidiar los préstamos estudiantiles los estudiantes son y siempre serán la columna vertebral de la sociedad es fundamental apoyar a estos estudiantes en crecimiento para que se conviertan en ciudadanos bien educados y verdaderos que respalden la economía,train,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
